matchId,teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct
2565654,683,360,284,63,62,21,272,55,26,63,10,0,18.60610981000112,3.8453900709219857,Spain,78.88888888888889,17.5,75.55555555555556,47.27272727272727
2565655,677,415,316,87,70,23,315,55,25,49,12,0,19.119711390358685,2.9910371318822024,Spain,76.144578313253,20.96385542168675,75.90361445783132,45.45454545454545
2565655,679,383,297,54,62,20,257,69,16,51,9,0,17.192138001883304,4.270053475935829,Spain,77.54569190600522,14.099216710182768,67.1018276762402,23.18840579710145
2565656,674,530,455,77,58,21,328,52,11,29,11,1,19.16398148890767,2.8489892984542213,Spain,85.84905660377359,14.528301886792452,61.886792452830186,21.153846153846153
2565656,712,366,288,69,56,26,252,69,22,45,10,0,18.440864740833128,3.923299565846599,Spain,78.68852459016394,18.852459016393443,68.85245901639344,31.88405797101449
2565657,675,641,570,81,109,53,479,81,35,36,24,3,19.176084560303348,-0.012072434607645875,Spain,88.9235569422777,12.636505460218409,74.72698907956318,43.20987654320987
2565657,714,438,375,48,45,15,289,67,8,42,3,0,17.700319350349435,2.2490221642764014,Spain,85.61643835616438,10.95890410958904,65.98173515981736,11.940298507462686
2565658,676,574,496,85,59,32,394,59,13,46,12,3,17.354603151733517,3.080628272251309,Spain,86.41114982578398,14.80836236933798,68.6411149825784,22.033898305084744
2565658,712,255,189,55,44,25,196,73,32,42,16,0,18.481469230710456,3.6462585034013606,Spain,74.11764705882354,21.568627450980394,76.86274509803923,43.83561643835616
2565659,684,507,432,88,59,12,316,38,4,43,4,0,20.322503443534412,2.8320802005012533,Spain,85.20710059171599,17.357001972386588,62.327416173570015,10.526315789473683
2565659,701,403,327,85,57,35,306,64,24,37,16,3,21.45270361003685,1.9061166429587482,Spain,81.14143920595534,21.09181141439206,75.93052109181141,37.5
2565660,678,367,292,89,69,47,289,55,26,51,15,1,21.668709631223948,0.1491108071135431,Spain,79.56403269754769,24.250681198910083,78.7465940054496,47.27272727272727
2565660,682,415,341,70,44,18,291,82,16,42,6,1,18.942299143657873,2.1776913099870296,Spain,82.16867469879519,16.867469879518072,70.12048192771084,19.51219512195122
2565661,680,550,474,72,85,29,396,76,23,45,12,2,17.96242152611312,2.240780911062907,Spain,86.18181818181819,13.090909090909092,72.0,30.263157894736842
2565661,692,507,438,97,56,25,318,71,21,36,10,1,17.824125817738278,3.4531791907514453,Spain,86.3905325443787,19.13214990138067,62.721893491124256,29.577464788732392
2565662,677,408,328,86,55,21,282,70,21,48,12,2,19.11778764757743,4.057441253263708,Spain,80.3921568627451,21.07843137254902,69.11764705882352,30.0
2565662,683,354,288,78,55,20,249,53,22,48,12,3,20.24475998356484,2.910557184750733,Spain,81.35593220338984,22.033898305084744,70.33898305084746,41.509433962264154
2565663,674,469,393,78,56,22,308,71,31,46,9,2,18.743239700498176,3.036729857819905,Spain,83.7953091684435,16.631130063965884,65.67164179104478,43.66197183098591
2565663,691,423,323,83,63,43,289,73,24,38,12,0,19.508190843625773,2.6358839050131926,Spain,76.35933806146572,19.62174940898345,68.32151300236407,32.87671232876712
2565664,675,647,571,102,75,46,476,57,27,49,11,0,18.313890302931885,3.2085354025218233,Spain,88.25347758887172,15.765069551777433,73.57032457496136,47.368421052631575
2565664,679,336,268,58,37,23,244,79,29,33,7,0,18.095440724621294,3.120178041543027,Spain,79.76190476190477,17.261904761904763,72.61904761904762,36.708860759493675
2565665,695,325,265,56,49,18,230,72,29,43,9,2,17.945986692455733,3.4821958456973294,Spain,81.53846153846153,17.23076923076923,70.76923076923077,40.27777777777778
2565665,714,536,460,82,69,37,317,70,21,54,8,0,17.38183764424275,2.3529411764705883,Spain,85.82089552238806,15.298507462686567,59.14179104477611,30.0
2565666,687,322,257,58,36,16,206,65,20,58,11,1,17.55634727088173,4.515021459227468,Spain,79.8136645962733,18.012422360248447,63.975155279503106,30.76923076923077
2565666,756,415,338,86,64,32,292,80,32,38,12,1,17.93082827591516,2.90897597977244,Spain,81.44578313253012,20.722891566265062,70.36144578313252,40.0
2565667,696,408,329,74,63,14,281,84,20,55,9,1,18.676790124705104,3.750938673341677,Spain,80.63725490196079,18.137254901960784,68.87254901960785,23.809523809523807
2565667,698,298,232,64,47,22,205,83,28,43,11,3,18.747566778845602,3.302521008403361,Spain,77.85234899328859,21.476510067114095,68.79194630872483,33.734939759036145
2565668,691,388,286,73,71,26,280,70,13,45,8,1,19.950106140639136,4.087201125175809,Spain,73.71134020618557,18.814432989690722,72.16494845360825,18.571428571428573
2565668,698,388,294,104,81,21,248,69,29,51,7,0,19.306519918761243,4.899477806788512,Spain,75.77319587628865,26.804123711340207,63.91752577319587,42.028985507246375
2565669,679,550,487,68,63,19,388,90,15,37,16,4,17.675591442141812,3.125,Spain,88.54545454545455,12.363636363636363,70.54545454545455,16.666666666666664
2565669,695,447,387,89,61,18,330,57,15,44,12,0,19.656866174278477,2.0089514066496164,Spain,86.57718120805369,19.910514541387027,73.8255033557047,26.31578947368421
2565670,680,483,422,81,67,26,321,75,18,41,13,2,19.192515307140706,4.106024096385542,Spain,87.37060041407867,16.77018633540373,66.45962732919256,24.0
2565670,682,409,344,74,58,32,268,81,31,46,15,2,20.935752367708925,2.556701030927835,Spain,84.10757946210269,18.09290953545232,65.52567237163814,38.2716049382716
2565671,677,420,327,109,59,35,329,68,14,48,13,2,19.876976210382782,2.9922680412371134,Spain,77.85714285714286,25.952380952380956,78.33333333333333,20.588235294117645
2565671,678,413,331,83,67,25,256,54,15,57,11,2,18.559524550451233,3.340616966580977,Spain,80.1452784503632,20.09685230024213,61.98547215496368,27.77777777777778
2565672,674,304,242,40,38,22,194,66,17,32,8,1,17.599787344099138,3.1847133757961785,Spain,79.60526315789474,13.157894736842104,63.81578947368421,25.757575757575758
2565672,676,738,647,68,81,38,501,68,29,43,11,1,15.214729170833749,2.9554502369668247,Spain,87.66937669376695,9.214092140921409,67.88617886178862,42.64705882352941
2565673,675,516,450,78,71,36,357,67,21,51,15,3,20.784021810384566,1.0613931523022433,Spain,87.20930232558139,15.11627906976744,69.18604651162791,31.343283582089555
2565673,683,357,303,49,52,22,261,51,21,43,9,2,19.728798769028856,3.153125,Spain,84.87394957983193,13.725490196078432,73.10924369747899,41.17647058823529
2565674,684,435,340,79,64,18,286,72,7,48,9,1,18.886910600084825,2.6717948717948716,Spain,78.16091954022988,18.160919540229887,65.74712643678161,9.722222222222223
2565674,756,384,304,92,60,33,288,63,27,39,13,2,19.434843329698275,3.6476964769647697,Spain,79.16666666666666,23.958333333333336,75.0,42.857142857142854
2565675,687,474,407,69,74,50,352,74,57,46,15,2,19.031088575246045,0.3592233009708738,Spain,85.86497890295358,14.556962025316455,74.26160337552743,77.02702702702703
2565675,714,433,369,45,29,13,289,74,14,47,7,2,16.513840751682032,1.996078431372549,Spain,85.21939953810623,10.392609699769054,66.74364896073904,18.91891891891892
2565676,692,507,422,76,65,32,304,49,12,48,12,0,18.9770225019725,2.66626936829559,Spain,83.23471400394477,14.990138067061142,59.96055226824457,24.489795918367346
2565676,712,353,280,71,60,21,243,68,23,43,6,0,18.74187989257695,4.468842729970326,Spain,79.3201133144476,20.113314447592067,68.83852691218131,33.82352941176471
2565677,696,260,177,78,56,17,180,51,20,50,6,1,21.835332081759823,4.608,Spain,68.07692307692308,30.0,69.23076923076923,39.21568627450981
2565677,701,362,284,111,79,27,263,69,38,58,9,2,20.3202190795617,5.061197916666667,Spain,78.45303867403315,30.662983425414364,72.65193370165746,55.072463768115945
2565678,677,415,336,75,60,28,279,81,25,43,10,0,19.02028139106903,3.7525641025641026,Spain,80.96385542168674,18.072289156626507,67.2289156626506,30.864197530864196
2565678,680,552,478,73,85,39,411,67,27,48,11,2,18.045932832311777,2.2851063829787233,Spain,86.59420289855072,13.22463768115942,74.45652173913044,40.298507462686565
2565679,683,496,407,93,87,30,383,77,27,57,15,0,20.375827639177636,1.6206496519721578,Spain,82.05645161290323,18.75,77.21774193548387,35.064935064935064
2565679,695,293,211,57,50,17,218,60,22,57,2,0,19.129232451262986,4.29173166926677,Spain,72.01365187713311,19.453924914675767,74.40273037542661,36.666666666666664
2565680,679,510,429,87,79,35,361,62,29,35,15,2,19.533347719865677,1.707373271889401,Spain,84.11764705882354,17.058823529411764,70.7843137254902,46.774193548387096
2565680,687,397,329,78,40,20,288,68,17,48,8,0,20.22647821972309,3.2768817204301075,Spain,82.87153652392946,19.64735516372796,72.544080604534,25.0
2565681,676,723,639,88,102,53,511,67,30,37,19,2,18.105491931370324,0.5932521087160263,Spain,88.38174273858921,12.171507607192254,70.6777316735823,44.776119402985074
2565681,692,371,299,50,38,15,250,81,24,31,10,2,17.895764041619767,3.145714285714286,Spain,80.59299191374663,13.477088948787062,67.38544474393531,29.629629629629626
2565682,684,396,346,62,41,12,260,62,23,38,8,0,19.350478935944484,2.6661849710982657,Spain,87.37373737373737,15.656565656565657,65.65656565656566,37.096774193548384
2565682,714,520,486,46,56,38,332,57,14,37,15,1,18.078258839883738,0.3567110036275695,Spain,93.46153846153847,8.846153846153847,63.84615384615384,24.561403508771928
2565683,696,391,300,72,62,23,240,73,13,41,8,2,18.803105543643003,4.565860215053763,Spain,76.72634271099744,18.414322250639387,61.38107416879796,17.80821917808219
2565683,756,484,402,106,78,31,347,69,23,28,8,2,19.803057135438376,2.774233128834356,Spain,83.05785123966942,21.90082644628099,71.69421487603306,33.33333333333333
2565684,674,423,338,83,75,39,273,60,14,65,11,0,17.81983135129101,4.755359394703657,Spain,79.90543735224587,19.62174940898345,64.53900709219859,23.333333333333332
2565684,698,193,120,48,52,21,134,79,21,48,9,1,20.01442287737694,4.219015280135824,Spain,62.17616580310881,24.870466321243523,69.43005181347151,26.582278481012654
2565685,682,436,358,81,60,27,276,58,11,41,12,1,17.85103126035928,3.925831202046036,Spain,82.11009174311926,18.577981651376145,63.30275229357798,18.96551724137931
2565685,712,246,185,50,39,22,189,56,14,63,12,3,19.36417567161363,3.951827242524917,Spain,75.20325203252033,20.32520325203252,76.82926829268293,25.0
2565686,691,301,197,76,61,12,213,77,22,50,5,0,19.32983995394568,6.056338028169014,Spain,65.4485049833887,25.249169435215947,70.7641196013289,28.57142857142857
2565686,701,407,313,126,77,20,271,56,32,46,8,2,22.336997237520897,4.098404255319149,Spain,76.90417690417691,30.95823095823096,66.58476658476658,57.14285714285714
2565687,675,618,540,97,74,56,451,38,21,37,17,0,17.74328933917871,3.5895287958115185,Spain,87.37864077669903,15.6957928802589,72.97734627831716,55.26315789473685
2565687,678,325,260,62,41,26,220,65,26,45,8,0,19.317491533152722,3.6901408450704225,Spain,80.0,19.076923076923077,67.6923076923077,40.0
2565688,683,241,181,50,39,11,172,86,14,57,6,1,19.01544102276959,3.27892234548336,Spain,75.10373443983403,20.74688796680498,71.36929460580913,16.27906976744186
2565688,687,532,445,126,73,50,439,62,20,58,16,0,20.766887729218443,1.5850267379679144,Spain,83.64661654135338,23.684210526315788,82.5187969924812,32.25806451612903
2565689,696,270,207,42,42,24,179,95,36,61,18,2,19.422567767980905,0.9010989010989011,Spain,76.66666666666667,15.555555555555555,66.2962962962963,37.89473684210527
2565689,714,544,478,72,54,20,344,44,13,46,4,0,17.908072445876158,1.8018867924528301,Spain,87.86764705882352,13.23529411764706,63.23529411764706,29.545454545454547
2565690,691,431,324,81,72,34,272,73,17,60,7,0,19.432407543464823,3.1936305732484076,Spain,75.1740139211137,18.793503480278424,63.10904872389791,23.28767123287671
2565690,756,385,317,91,65,21,279,60,20,55,11,1,19.84394858205738,5.202753441802253,Spain,82.33766233766234,23.636363636363637,72.46753246753246,33.33333333333333
2565691,678,281,209,65,43,21,165,61,12,41,11,0,20.664275167918728,6.021416803953872,Spain,74.37722419928826,23.131672597864767,58.718861209964416,19.672131147540984
2565691,695,442,349,89,69,22,314,58,18,55,8,0,21.252015029590137,2.265888456549935,Spain,78.95927601809954,20.13574660633484,71.04072398190046,31.03448275862069
2565692,676,751,676,103,97,60,483,42,20,31,16,2,19.42916521826879,3.0097751710654936,Spain,90.0133155792277,13.715046604527299,64.31424766977364,47.61904761904761
2565692,682,320,265,58,37,10,208,77,31,34,10,0,20.43006784137264,3.5801282051282053,Spain,82.8125,18.125,65.0,40.25974025974026
2565693,677,511,424,93,73,38,366,57,28,50,16,1,18.528820812294786,2.1426900584795323,Spain,82.97455968688845,18.199608610567513,71.62426614481409,49.122807017543856
2565693,712,338,262,45,30,13,238,74,18,42,3,0,16.700024027774656,4.691740412979351,Spain,77.51479289940828,13.313609467455622,70.41420118343196,24.324324324324326
2565694,674,350,287,65,52,37,225,92,32,35,12,1,18.92372997223767,2.220689655172414,Spain,82.0,18.571428571428573,64.28571428571429,34.78260869565217
2565694,692,569,501,98,62,22,380,49,22,47,11,1,19.088737519883125,3.285072951739618,Spain,88.04920913884007,17.223198594024606,66.78383128295255,44.89795918367347
2565695,675,621,566,83,78,40,395,56,26,46,20,4,19.708029590715917,0.7073170731707317,Spain,91.14331723027375,13.365539452495975,63.60708534621578,46.42857142857143
2565695,680,437,389,49,63,22,295,79,16,32,9,0,18.669505152535464,2.4794701986754966,Spain,89.01601830663616,11.212814645308924,67.50572082379863,20.253164556962027
2565696,698,295,184,72,61,18,239,62,17,66,5,0,19.34870280658191,4.2844444444444445,Spain,62.37288135593221,24.40677966101695,81.01694915254237,27.419354838709676
2565696,701,336,240,82,64,27,251,73,33,58,6,0,17.696019479893,5.046632124352332,Spain,71.42857142857143,24.404761904761905,74.70238095238095,45.20547945205479
2565697,679,226,174,25,22,14,173,58,13,46,4,1,15.246764484873106,4.297345132743363,Spain,76.99115044247787,11.061946902654867,76.54867256637168,22.413793103448278
2565697,684,696,622,87,71,27,522,66,30,52,9,0,17.443060050851486,1.8034026465028354,Spain,89.36781609195403,12.5,75.0,45.45454545454545
2565698,674,360,262,80,49,20,264,69,18,62,5,1,20.064036619461675,4.758169934640523,Spain,72.77777777777777,22.22222222222222,73.33333333333333,26.08695652173913
2565698,701,402,296,111,97,31,292,58,27,54,10,2,20.9759552149031,4.585845347313237,Spain,73.6318407960199,27.611940298507463,72.636815920398,46.55172413793103
2565699,682,352,292,59,41,16,248,89,25,27,7,1,17.593188898477027,3.3074581430745815,Spain,82.95454545454545,16.761363636363637,70.45454545454545,28.08988764044944
2565699,692,649,576,123,71,29,468,53,27,43,7,0,19.106339963780144,1.4519716885743175,Spain,88.75192604006163,18.952234206471495,72.11093990755008,50.943396226415096
2565700,678,311,235,76,52,18,216,73,26,46,5,0,21.05509584575754,4.523308270676692,Spain,75.56270096463022,24.437299035369776,69.45337620578779,35.61643835616438
2565700,687,527,444,89,63,32,365,49,6,53,9,0,18.684312792549566,3.941638608305275,Spain,84.25047438330171,16.888045540796963,69.25996204933587,12.244897959183673
2565701,680,484,408,78,71,40,329,87,29,42,16,0,19.568869707782756,0.9130434782608695,Spain,84.29752066115702,16.115702479338843,67.97520661157024,33.33333333333333
2565701,695,285,226,39,34,24,204,93,11,61,8,0,18.08988956924198,3.246153846153846,Spain,79.2982456140351,13.684210526315791,71.57894736842105,11.827956989247312
2565702,683,382,310,82,53,29,286,81,25,42,16,0,20.085525330648505,1.3038147138964578,Spain,81.15183246073299,21.465968586387437,74.86910994764398,30.864197530864196
2565702,684,465,391,76,65,21,345,77,11,44,5,2,18.87325974573776,3.1739130434782608,Spain,84.08602150537634,16.344086021505376,74.19354838709677,14.285714285714285
2565703,679,541,450,83,75,36,385,65,16,50,8,1,17.9961465962931,3.0170068027210886,Spain,83.1792975970425,15.341959334565619,71.1645101663586,24.615384615384617
2565703,696,284,213,65,49,16,181,72,18,47,10,0,20.097027139370137,3.6661585365853657,Spain,75.0,22.887323943661972,63.732394366197184,25.0
2565704,676,640,586,83,59,47,402,64,21,30,21,4,18.312483578390864,1.6112852664576802,Spain,91.5625,12.968750000000002,62.81250000000001,32.8125
2565704,677,399,318,55,53,28,283,65,16,37,10,0,19.212331394019984,3.28698224852071,Spain,79.69924812030075,13.784461152882205,70.92731829573935,24.615384615384617
2565705,691,407,335,70,57,20,296,94,26,29,8,2,17.99831129570088,4.346456692913386,Spain,82.30958230958231,17.1990171990172,72.72727272727273,27.659574468085108
2565705,714,637,555,89,83,33,488,54,17,54,12,2,18.717991099487456,2.3182751540041067,Spain,87.12715855572999,13.971742543171114,76.60910518053376,31.48148148148148
2565706,698,299,233,93,62,26,212,51,28,56,6,0,19.166717239510522,5.395348837209302,Spain,77.92642140468227,31.103678929765888,70.90301003344482,54.90196078431373
2565706,756,235,185,60,36,9,153,57,20,58,7,1,20.421759805975643,4.613553113553113,Spain,78.72340425531915,25.53191489361702,65.1063829787234,35.08771929824561
2565707,675,625,550,70,62,31,436,58,26,52,12,2,16.855595361468826,3.158613445378151,Spain,88.0,11.200000000000001,69.76,44.827586206896555
